0 36 72 
0 34 115 
0 29 11 
0 29 94 
0 25 175 
0 79 86 
0 35 79 
0 17 56 
0 8 98 
0 31 164 
0 28 101 
0 47 81 
0 18 47 
0 23 72 
0 60 89 
0 30 146 
0 12 99 
0 39 101 
0 6 116 
0 17 22 
0 38 204 
0 22 124 
0 25 74 
0 27 114 
0 56 130 
0 25 51 
0 37 147 
0 26 134 
0 49 112 
0 26 85 
0 71 113 
0 9 107 
0 31 76 
0 37 61 
0 18 194 
0 24 100 
0 27 54 
0 34 83 
0 45 31 
0 16 37 
0 12 73 
0 15 192 
0 14 68 
0 8 91 
0 27 115 
0 34 114 
0 81 116 
0 52 87 
0 25 81 
0 38 134 
0 37 108 
0 19 134 
0 36 38 
0 53 108 
0 32 64 
0 14 135 
0 18 99 
0 18 66 
0 17 101 
0 18 126 
0 7 52 
0 7 95 
0 12 83 
0 34 54 
0 13 93 
0 35 56 
0 1 48 
0 31 97 
0 15 91 
0 44 79 
0 20 63 
0 27 79 
0 31 188 
0 29 181 
0 30 68 
0 10 62 
0 36 28 
0 60 56 
0 13 72 
0 41 96 
0 28 115 
0 22 61 
0 45 98 
0 38 91 
0 20 63 
0 5 90 
0 28 56 
0 32 55 
0 36 94 
0 4 73 
0 32 149 
0 17 67 
0 28 103 
0 13 97 
0 43 86 
0 34 106 
0 12 93 
0 13 166 
0 7 107 
0 31 79 
0 69 60 
0 13 126 
0 40 49 
0 23 23 
0 31 127 
0 21 99 
0 28 83 
0 10 95 
0 35 100 
0 25 88 
0 74 96 
0 26 103 
0 26 84 
0 6 164 
0 15 144 
0 47 78 
0 4 54 
0 21 105 
0 1 79 
0 4 21 
0 28 96 
0 31 54 
0 17 52 
0 70 48 
0 14 126 
0 14 74 
0 35 96 
0 1 56 
0 18 91 
0 30 89 
0 32 47 
0 17 141 
0 22 139 
0 19 72 
0 16 73 
0 22 83 
0 15 40 
0 15 107 
0 62 79 
0 24 100 
0 29 60 
0 44 185 
0 21 57 
0 2 89 
0 29 70 
0 25 62 
0 20 114 
0 11 40 
0 30 70 
0 26 45 
0 67 81 
0 32 57 
0 10 100 
0 22 39 
0 26 56 
0 45 119 
0 42 56 
0 24 112 
0 26 92 
0 21 106 
0 30 183 
0 32 101 
0 11 58 
0 46 173 
0 19 175 
0 15 107 
0 64 145 
0 18 185 
0 22 109 
0 22 62 
0 18 86 
0 34 46 
0 21 102 
0 46 105 
0 74 65 
0 54 74 
0 20 181 
0 8 58 
0 60 111 
0 32 77 
0 16 49 
0 40 75 
0 7 117 
0 22 109 
0 21 198 
0 25 54 
0 27 67 
0 23 35 
0 19 167 
0 22 76 
0 11 65 
0 6 87 
0 4 81 
0 14 88 
0 23 187 
0 23 120 
0 68 99 
0 51 128 
0 20 87 
0 26 129 
0 17 80 
0 64 59 
0 31 216 
0 42 76 
0 24 49 
0 17 75 
0 34 134 
0 19 117 
0 41 107 
0 13 66 
0 37 60 
0 51 69 
0 14 103 
0 64 139 
0 29 31 
0 3 108 
0 5 166 
0 3 154 
0 14 100 
0 41 117 
0 17 57 
0 68 50 
0 34 226 
0 41 40 
0 26 68 
0 0 206 
0 27 118 
0 12 179 
0 37 62 
0 18 66 
0 24 99 
0 4 40 
0 3 93 
0 16 291 
0 23 187 
0 34 121 
0 32 70 
0 35 99 
0 15 109 
0 14 85 
0 15 45 
0 43 107 
0 33 52 
0 38 126 
0 23 90 
0 27 108 
0 30 71 
0 38 56 
0 48 106 
0 30 78 
0 17 71 
0 27 201 
0 34 88 
0 22 37 
0 23 61 
0 31 75 
0 24 85 
0 15 155 
0 10 88 
0 10 42 
0 0 75 
0 5 91 
0 12 39 
0 29 57 
0 21 44 
0 13 56 
0 23 92 
0 12 105 
0 18 53 
0 48 69 
0 12 52 
0 17 121 
0 38 80 
0 36 93 
0 55 41 
0 33 45 
0 10 109 
0 28 76 
0 24 234 
0 21 23 
0 7 99 
0 27 134 
0 34 72 
0 4 59 
0 45 82 
0 25 83 
0 36 48 
0 11 129 
0 35 105 
0 17 83 
0 18 133 
0 58 147 
0 34 112 
0 30 125 
0 39 83 
0 33 32 
0 46 39 
0 11 59 
0 31 116 
0 26 81 
0 32 113 
0 18 104 
0 35 104 
0 21 99 
0 17 57 
0 46 97 
0 19 131 
0 21 125 
0 39 87 
0 53 206 
0 51 67 
0 40 86 
0 16 58 
0 33 83 
0 16 93 
0 26 106 
0 40 62 
0 20 110 
0 36 132 
0 20 135 
0 45 128 
0 29 86 
0 30 48 
0 22 69 
0 37 118 
0 37 50 
0 16 97 
0 30 36 
0 21 102 
0 60 208 
0 12 42 
0 55 116 
0 23 80 
0 26 81 
0 39 50 
0 17 34 
0 32 78 
0 41 124 
0 4 198 
0 11 60 
0 23 30 
0 9 149 
0 23 75 
0 18 204 
0 34 110 
0 20 123 
0 56 72 
0 64 54 
0 22 54 
0 31 37 
0 25 84 
0 47 48 
0 5 47 
0 43 155 
0 24 106 
0 17 116 
0 2 55 
0 14 72 
0 16 102 
0 12 76 
0 12 53 
0 30 56 
0 17 98 
0 18 129 
0 30 104 
0 16 113 
0 3 138 
0 14 147 
0 44 92 
0 15 95 
0 65 76 
0 19 79 
0 19 55 
0 22 50 
0 56 43 
0 23 40 
0 36 28 
0 54 125 
0 12 109 
0 9 83 
0 25 81 
0 25 74 
0 7 102 
0 21 95 
0 26 105 
0 33 86 
0 8 113 
0 22 113 
0 14 140 
0 10 81 
0 30 74 
0 11 172 
0 36 182 
0 11 53 
0 18 228 
0 28 145 
0 24 92 
0 13 128 
0 43 90 
0 35 49 
0 33 84 
0 37 67 
0 51 222 
0 10 85 
0 24 101 
0 20 52 
0 106 14 
0 11 109 
0 22 108 
0 49 90 
0 27 92 
0 24 179 
0 45 71 
0 21 121 
0 27 104 
0 62 145 
0 22 23 
0 52 118 
0 63 125 
0 42 55 
0 15 82 
0 42 49 
0 13 55 
0 13 79 
0 13 83 
0 39 81 
0 20 83 
0 25 62 
0 14 75 
0 15 43 
0 18 31 
0 47 39 
0 33 138 
0 31 99 
0 28 52 
0 38 78 
0 27 38 
0 21 153 
0 15 60 
0 16 115 
0 45 97 
0 33 98 
0 15 45 
0 7 85 
0 32 136 
0 33 107 
0 34 77 
0 23 122 
0 18 112 
0 76 59 
0 36 111 
0 25 80 
0 26 112 
0 44 156 
0 36 114 
0 21 67 
0 21 40 
0 8 68 
0 27 62 
0 72 93 
0 46 89 
0 15 122 
0 25 112 
0 2 35 
0 33 53 
0 4 83 
0 22 78 
0 26 55 
0 25 77 
0 26 86 
0 21 130 
0 19 127 
0 16 91 
0 53 143 
0 74 98 
0 9 87 
0 16 97 
0 9 119 
0 20 137 
0 9 44 
0 53 38 
0 32 53 
0 33 167 
