0 41 82 
0 13 48 
0 34 115 
0 16 114 
0 47 98 
0 29 90 
0 17 85 
0 26 124 
0 46 131 
0 34 68 
0 32 78 
0 49 22 
0 27 85 
0 22 57 
0 50 99 
0 33 46 
0 41 127 
0 24 112 
0 20 79 
0 19 68 
0 31 142 
0 7 50 
0 18 38 
0 10 97 
0 27 46 
0 17 112 
0 7 76 
0 18 28 
0 47 264 
0 5 80 
0 24 158 
0 30 61 
0 36 51 
0 14 131 
0 10 74 
0 31 118 
0 3 45 
0 37 69 
0 17 81 
0 25 39 
0 31 168 
0 25 91 
0 25 65 
0 21 139 
0 35 111 
0 43 88 
0 15 147 
0 29 125 
0 21 52 
0 34 64 
0 12 47 
0 23 57 
0 18 88 
0 2 89 
0 30 73 
0 31 45 
0 50 119 
0 57 103 
0 23 85 
0 23 127 
0 58 85 
0 27 20 
0 50 98 
0 10 155 
0 40 122 
0 47 80 
0 34 150 
0 41 102 
0 12 86 
0 14 94 
0 40 169 
0 22 133 
0 38 59 
0 21 137 
0 22 62 
0 29 137 
0 35 77 
0 7 115 
0 14 44 
0 33 172 
0 55 63 
0 16 86 
0 17 95 
0 35 91 
0 29 20 
0 27 87 
0 80 77 
0 34 135 
0 44 90 
0 19 69 
0 44 54 
0 44 81 
0 16 125 
0 23 54 
0 2 178 
0 3 135 
0 21 74 
0 24 104 
0 59 38 
0 18 201 
0 23 61 
0 71 77 
0 33 159 
0 24 87 
0 23 75 
0 83 77 
0 21 100 
0 23 57 
0 51 123 
0 23 87 
0 62 61 
0 24 58 
0 7 165 
0 42 138 
0 16 69 
0 19 208 
0 51 114 
0 21 66 
0 6 133 
0 9 85 
0 36 90 
0 30 156 
0 43 66 
0 27 134 
0 19 71 
0 16 99 
0 5 146 
0 51 115 
0 5 51 
0 26 65 
0 36 112 
0 25 129 
0 39 95 
0 17 64 
0 15 179 
0 18 87 
0 11 155 
0 11 79 
0 53 107 
0 5 53 
0 14 112 
0 31 40 
0 22 142 
0 25 80 
0 15 66 
0 33 144 
0 22 183 
0 34 230 
0 15 126 
0 16 85 
0 40 72 
0 28 58 
0 18 94 
0 26 131 
0 18 141 
0 55 113 
0 37 59 
0 18 159 
0 22 81 
0 22 62 
0 25 39 
0 41 120 
0 42 109 
0 31 78 
0 30 50 
0 32 76 
0 25 101 
0 45 41 
0 52 45 
0 41 55 
0 6 180 
0 21 76 
0 17 126 
0 39 75 
0 24 133 
0 8 71 
0 17 85 
0 19 111 
0 32 72 
0 27 94 
0 29 50 
0 19 103 
0 34 128 
0 41 92 
0 21 58 
0 14 129 
0 13 117 
0 14 87 
0 22 159 
0 34 32 
0 21 78 
0 24 109 
0 4 118 
0 10 78 
0 37 96 
0 41 120 
0 31 83 
0 4 56 
0 10 137 
0 24 73 
0 16 183 
0 54 67 
0 19 34 
0 35 63 
0 12 101 
0 12 85 
0 1 99 
0 60 56 
0 36 101 
0 56 59 
0 45 47 
0 12 27 
0 8 89 
0 61 104 
0 13 71 
0 2 89 
0 3 93 
0 30 72 
0 14 89 
0 1 124 
0 29 134 
0 50 174 
0 5 32 
0 18 87 
0 43 98 
0 25 91 
0 12 86 
0 25 63 
0 32 157 
0 43 43 
0 39 98 
0 10 92 
0 8 85 
0 42 116 
0 36 115 
0 34 102 
0 34 121 
0 28 39 
0 28 131 
0 12 142 
0 26 134 
0 17 91 
0 23 164 
0 51 95 
0 36 75 
0 55 66 
0 19 93 
0 9 107 
0 22 90 
0 9 89 
0 70 97 
0 22 72 
0 23 76 
0 13 80 
0 31 92 
0 12 91 
0 36 177 
0 27 76 
0 33 71 
0 17 84 
0 22 68 
0 42 109 
0 33 139 
0 12 61 
0 46 111 
0 29 58 
0 29 153 
0 13 75 
0 8 162 
0 9 78 
0 50 76 
0 43 176 
0 21 133 
0 57 159 
0 61 156 
0 15 94 
0 28 73 
0 16 58 
0 40 29 
0 22 55 
0 39 121 
0 13 83 
0 26 174 
0 27 182 
0 43 69 
0 25 83 
0 59 126 
0 0 90 
0 32 169 
0 41 89 
0 24 173 
0 2 153 
0 30 64 
0 19 70 
0 20 63 
0 16 107 
0 38 78 
0 94 91 
0 37 52 
0 23 30 
0 22 70 
0 26 112 
0 34 69 
0 40 48 
0 34 101 
0 30 89 
0 1 149 
0 43 89 
0 32 135 
0 55 41 
0 49 77 
0 27 78 
0 34 147 
0 3 70 
0 2 79 
0 18 92 
0 23 132 
0 47 94 
0 17 137 
0 16 86 
0 13 107 
0 29 85 
0 13 49 
0 19 105 
0 42 77 
0 55 77 
0 36 91 
0 8 89 
0 19 94 
0 35 41 
0 30 82 
0 18 44 
0 14 93 
0 38 43 
0 24 22 
0 5 63 
0 30 69 
0 34 230 
0 25 97 
0 12 114 
0 19 75 
0 22 41 
0 22 82 
0 21 88 
0 29 109 
0 21 74 
0 22 39 
0 30 79 
0 12 165 
0 14 93 
0 48 64 
0 31 85 
0 39 43 
0 30 84 
0 28 98 
0 27 85 
0 64 57 
0 10 140 
0 60 94 
0 20 57 
0 11 47 
0 5 171 
0 47 101 
0 23 49 
0 29 83 
0 22 117 
0 38 29 
0 29 156 
0 32 78 
0 8 72 
0 33 73 
0 40 71 
0 5 18 
0 22 89 
0 15 102 
0 29 62 
0 16 102 
0 40 103 
0 36 56 
0 21 27 
0 43 83 
0 11 168 
0 41 96 
0 9 94 
0 40 32 
0 19 30 
0 38 89 
0 16 106 
0 28 104 
0 6 161 
0 9 140 
0 27 83 
0 45 55 
0 32 87 
0 5 22 
0 14 173 
0 14 91 
0 57 107 
0 33 46 
0 23 39 
0 14 86 
0 34 129 
0 37 139 
0 50 64 
0 48 98 
0 15 102 
0 32 87 
0 54 153 
0 49 143 
0 33 113 
0 14 121 
0 38 110 
0 31 38 
0 24 119 
0 30 93 
0 26 43 
0 40 64 
0 19 98 
0 17 88 
0 9 136 
0 22 86 
0 12 99 
0 38 123 
0 15 20 
0 46 157 
0 21 47 
0 19 124 
0 11 130 
0 15 107 
0 18 76 
0 52 163 
0 77 40 
0 24 123 
0 16 133 
0 13 105 
0 71 90 
0 50 53 
0 25 104 
0 48 53 
0 28 89 
0 42 90 
0 42 51 
0 13 57 
0 19 44 
0 17 117 
0 8 84 
0 35 19 
0 32 94 
0 35 30 
0 38 83 
0 35 69 
0 4 73 
0 22 163 
0 39 82 
0 15 67 
0 17 58 
0 13 156 
0 37 120 
0 9 68 
0 30 122 
0 31 147 
0 28 77 
0 21 89 
0 33 169 
0 30 79 
0 26 108 
0 5 71 
0 29 124 
0 11 65 
0 48 71 
0 15 81 
0 42 106 
0 20 77 
0 24 111 
0 43 40 
0 53 51 
0 45 46 
0 15 73 
0 56 74 
0 43 82 
0 23 113 
0 48 63 
0 17 66 
0 20 159 
0 9 96 
0 10 115 
0 27 83 
0 18 83 
0 39 54 
0 17 88 
0 25 93 
0 37 35 
0 33 49 
0 16 153 
0 21 93 
0 35 41 
0 22 98 
0 19 68 
0 19 91 
0 16 120 
0 32 86 
0 35 93 
0 22 80 
0 12 51 
0 59 71 
0 9 84 
0 16 89 
0 31 62 
0 37 88 
0 36 99 
0 42 108 
0 30 102 
0 1 74 
0 22 61 
0 15 54 
0 82 53 
0 32 68 
0 13 92 
0 8 170 
0 39 37 
0 22 54 
0 26 176 
0 13 36 
0 25 31 
0 28 59 
0 27 197 
0 25 60 
0 26 88 
0 42 181 
0 31 110 
0 13 44 
0 14 123 
0 23 68 
0 30 93 
0 69 65 
0 17 103 
0 42 46 
0 62 52 
0 17 107 
0 21 106 
0 34 62 
0 19 49 
0 12 32 
0 39 89 
0 48 143 
0 27 70 
0 43 90 
0 17 54 
0 28 74 
0 52 36 
0 44 52 
0 24 141 
0 67 81 
0 8 87 
0 38 127 
0 8 86 
0 36 80 
0 55 86 
0 29 82 
0 33 93 
0 32 115 
0 18 86 
0 18 139 
0 22 75 
0 25 83 
0 23 85 
0 53 172 
0 6 80 
0 34 67 
0 73 142 
0 29 112 
0 13 70 
0 42 50 
0 41 177 
0 34 85 
0 24 85 
0 36 103 
0 80 34 
0 28 16 
0 33 46 
0 22 30 
0 39 36 
0 10 42 
0 33 95 
0 43 136 
0 11 50 
0 8 166 
0 20 65 
0 6 105 
0 43 110 
0 50 57 
0 32 93 
0 27 97 
0 34 37 
0 14 119 
0 39 95 
0 16 123 
0 34 96 
0 57 33 
0 13 139 
0 16 44 
0 22 89 
0 36 128 
0 12 144 
0 34 70 
0 50 49 
0 12 30 
0 24 64 
0 15 78 
0 34 96 
0 26 59 
0 56 23 
0 32 151 
0 30 118 
0 33 104 
0 13 88 
0 15 91 
0 9 87 
0 20 102 
0 9 76 
0 21 14 
0 5 75 
0 17 158 
0 13 19 
0 29 49 
0 42 55 
0 22 158 
0 45 55 
0 39 116 
0 16 33 
0 18 60 
0 11 37 
0 25 75 
0 11 110 
0 36 82 
0 23 52 
0 20 72 
0 18 49 
0 7 60 
0 6 54 
0 18 98 
0 22 139 
0 7 161 
0 31 110 
0 33 104 
0 47 62 
0 38 72 
0 23 65 
0 10 122 
0 21 73 
0 39 48 
0 21 112 
0 45 117 
0 22 74 
0 50 147 
0 45 97 
0 23 146 
0 32 69 
0 7 101 
0 26 118 
0 12 59 
0 34 56 
0 34 66 
0 24 45 
0 35 125 
0 48 143 
0 3 66 
0 31 97 
0 29 80 
0 12 102 
0 26 7 
0 15 87 
0 50 87 
0 39 74 
0 56 167 
0 26 160 
0 11 69 
0 29 22 
0 24 36 
0 27 85 
0 35 72 
0 24 43 
0 36 176 
0 19 66 
0 58 88 
0 22 60 
0 8 59 
0 32 86 
0 17 62 
0 4 134 
0 27 56 
0 18 84 
0 46 122 
0 42 60 
0 49 114 
0 49 132 
0 15 64 
0 15 59 
0 13 43 
0 34 113 
0 6 92 
0 22 51 
0 22 85 
0 30 59 
0 22 149 
0 24 89 
0 34 98 
0 18 65 
0 35 119 
0 81 79 
0 17 105 
0 26 89 
0 7 77 
0 43 87 
0 13 55 
0 28 32 
0 24 128 
0 28 32 
0 56 58 
0 22 40 
0 20 79 
0 32 113 
0 19 66 
0 6 162 
0 22 78 
0 8 63 
0 37 80 
0 41 76 
0 21 70 
0 50 18 
0 33 73 
0 24 167 
0 55 162 
0 21 67 
0 19 138 
0 22 170 
0 33 72 
0 12 68 
0 9 49 
0 17 139 
0 24 127 
0 33 166 
0 20 84 
0 47 77 
0 27 54 
0 70 120 
0 13 103 
0 39 135 
0 16 40 
0 34 45 
0 76 97 
0 20 62 
0 58 33 
0 29 123 
0 26 132 
0 13 88 
0 11 146 
0 41 110 
0 21 70 
0 35 29 
0 42 145 
0 11 73 
0 20 125 
0 11 38 
0 29 46 
0 33 62 
0 77 45 
0 0 35 
0 30 77 
0 25 115 
0 9 82 
0 17 52 
0 50 72 
0 10 67 
0 19 82 
0 16 100 
0 30 73 
0 33 54 
0 43 65 
0 38 64 
0 55 44 
0 42 74 
0 12 74 
0 17 50 
0 16 146 
0 112 59 
0 21 108 
0 8 135 
0 5 73 
0 21 42 
0 1 119 
0 40 76 
0 60 70 
0 21 146 
0 18 92 
0 7 74 
0 18 109 
0 23 82 
0 23 94 
0 15 120 
0 5 104 
0 29 41 
0 23 68 
0 48 132 
0 25 73 
0 9 102 
0 14 73 
0 48 78 
0 19 65 
0 15 75 
0 30 172 
0 10 215 
0 68 186 
0 17 67 
0 9 50 
0 33 63 
0 18 70 
0 31 82 
0 26 93 
0 14 91 
